key,value
47110,47110
50467,50467
37584,37584
31337,31337
23427,23427
4135,4135
16400,16400
5513,5513
43007,43007
42489,42489
18584,18584
41981,41981
46814,46814
40359,40359
33395,33395
34591,34591
36403,36403
34572,34572
51181,51181
39690,39690
27331,27331
33613,33613
40234,40234
37407,37407
48254,48254
34952,34952
47181,47181
46606,46606
42066,42066
44136,44136
41889,41889
40653,40653
34094,34094
45261,45261
36141,36141
41260,41260
46807,46807
46206,46206
44408,44408
48579,48579
39511,39511
8854,8854
45033,45033
31816,31816
50195,50195
29335,29335
39905,39905
50630,50630
34338,34338
28422,28422
48620,48620
38195,38195
6328,6328
46209,46209
38371,38371
43113,43113
32731,32731
46673,46673
22073,22073
50198,50198
49165,49165
46539,46539
50836,50836
49498,49498
31384,31384
46655,46655
40777,40777
47902,47902
3322,3322
47232,47232
46012,46012
38175,38175
2652,2652
46349,46349
21290,21290
45928,45928
40667,40667
48295,48295
48450,48450
32032,32032
44848,44848
50775,50775
48097,48097
48019,48019
39116,39116
23958,23958
50567,50567
32472,32472
35685,35685
29456,29456
25424,25424
42248,42248
44064,44064
43462,43462
51155,51155
27282,27282
29459,29459
37555,37555
11786,11786
37959,37959
50753,50753
48985,48985
49056,49056
32518,32518
40862,40862
39550,39550
42430,42430
50270,50270
50742,50742
30996,30996
39318,39318
44937,44937
36149,36149
49860,49860
34549,34549
25908,25908
11574,11574
9506,9506
38111,38111
33820,33820
49750,49750
44934,44934
6784,6784
32285,32285
30122,30122
33115,33115
45898,45898
46588,46588
41737,41737
43861,43861
23479,23479
48172,48172
39011,39011
42690,42690
34633,34633
34397,34397
39100,39100
40853,40853
36597,36597
35206,35206
42187,42187
11331,11331
31468,31468
23946,23946
28862,28862
42628,42628
31122,31122
32056,32056
42728,42728
27146,27146
412,412
41412,41412
39220,39220
14276,14276
34826,34826
7475,7475
43547,43547
2418,2418
34536,34536
35893,35893
49054,49054
31619,31619
50704,50704
44039,44039
49546,49546
49137,49137
33546,33546
37772,37772
32408,32408
34677,34677
35972,35972
31374,31374
37002,37002
29146,29146
46407,46407
43581,43581
42185,42185
44350,44350
7653,7653
46577,46577
34740,34740
8267,8267
45198,45198
39251,39251
39895,39895
35307,35307
6808,6808
48570,48570
41190,41190
8324,8324
34495,34495
49755,49755
8751,8751
42429,42429
20558,20558
47347,47347
38814,38814
39009,39009
10741,10741
49439,49439
38021,38021
32767,32767
16701,16701
25015,25015
1160,1160
39656,39656
41825,41825
34224,34224
39173,39173
34114,34114
38032,38032
31805,31805
12923,12923
31195,31195
44466,44466
48664,48664
47888,47888
35706,35706
12040,12040
35770,35770
50812,50812
46641,46641
34215,34215
31599,31599
32034,32034
42873,42873
13878,13878
37512,37512
48021,48021
50854,50854
5126,5126
42756,42756
7546,7546
1893,1893
33753,33753
38077,38077
44570,44570
47086,47086
35699,35699
40797,40797
31725,31725
10226,10226
22811,22811
36040,36040
21839,21839
39143,39143
23471,23471
38892,38892
41389,41389
39889,39889
51056,51056
44928,44928
38565,38565
31571,31571
47344,47344
5469,5469
25813,25813
45779,45779
31636,31636
9057,9057
48883,48883
36474,36474
37473,37473
50592,50592
50568,50568
18549,18549
21430,21430
42091,42091
42577,42577
31886,31886
47053,47053
7032,7032
48345,48345
31823,31823
50917,50917
36861,36861
32888,32888
12060,12060
50140,50140
18172,18172
37009,37009
34821,34821
44688,44688
41582,41582
48185,48185
48017,48017
46094,46094
10497,10497
42375,42375
32446,32446
28562,28562
14834,14834
37936,37936
47896,47896
38699,38699
41485,41485
46177,46177
40324,40324
38865,38865
42103,42103
43831,43831
45011,45011
42045,42045
46058,46058
40344,40344
34640,34640
44172,44172
44822,44822
47470,47470
50596,50596
36501,36501
20057,20057
45195,45195
31373,31373
39251,39251
27784,27784
2016,2016
7222,7222
4157,4157
39434,39434
39467,39467
48888,48888
45593,45593
33095,33095
15093,15093
48642,48642
37322,37322
46855,46855
40869,40869
46944,46944
41506,41506
37189,37189
24537,24537
46373,46373
35174,35174
27424,27424
37040,37040
19223,19223
43300,43300
34129,34129
23163,23163
42431,42431
35333,35333
16370,16370
50340,50340
50865,50865
145,145
41112,41112
50030,50030
19911,19911
41878,41878
45689,45689
43550,43550
8123,8123
39072,39072
32596,32596
33412,33412
35055,35055
33852,33852
36661,36661
42864,42864
37638,37638
4876,4876
43560,43560
41355,41355
42789,42789
43243,43243
33437,33437
43459,43459
46347,46347
45368,45368
31090,31090
40933,40933
32318,32318
10003,10003
34141,34141
37786,37786
40863,40863
35384,35384
32915,32915
49821,49821
47267,47267
30737,30737
33635,33635
41249,41249
30873,30873
43756,43756
49962,49962
37933,37933
45748,45748
39456,39456
33730,33730
47722,47722
41147,41147
39224,39224
36710,36710
34564,34564
33603,33603
18405,18405
50932,50932
49396,49396
32564,32564
48917,48917
9648,9648
41898,41898
35312,35312
22557,22557
34993,34993
40640,40640
38657,38657
38804,38804
38294,38294
50873,50873
14607,14607
36648,36648
46786,46786
31478,31478
43754,43754
17015,17015
40359,40359
49744,49744
47844,47844
33617,33617
28860,28860
18910,18910
33629,33629
35326,35326
45266,45266
42965,42965
35760,35760
45099,45099
42365,42365
37106,37106
10019,10019
49390,49390
44700,44700
41753,41753
38626,38626
42199,42199
31262,31262
34656,34656
45915,45915
29079,29079
45210,45210
49739,49739
46809,46809
31048,31048
40275,40275
45154,45154
31239,31239
46555,46555
18035,18035
33131,33131
6419,6419
3062,3062
46561,46561
33216,33216
36882,36882
46926,46926
44387,44387
48358,48358
38744,38744
32529,32529
46180,46180
22398,22398
7077,7077
43530,43530
40250,40250
39391,39391
746,746
42235,42235
36302,36302
30761,30761
14260,14260
44802,44802
45428,45428
44843,44843
28458,28458
44561,44561
41837,41837
46230,46230
34529,34529
31675,31675
33099,33099
43975,43975
33781,33781
39291,39291
32102,32102
35386,35386
44255,44255
42989,42989
47905,47905
34346,34346
20701,20701
34549,34549
45682,45682
43180,43180
35961,35961
48648,48648
6744,6744
51191,51191
31996,31996
49815,49815
48789,48789
27767,27767
49151,49151
40336,40336
42548,42548
31750,31750
32286,32286
7549,7549
35197,35197
45856,45856
37616,37616
44727,44727
42537,42537
49341,49341
41688,41688
43509,43509
46010,46010
36262,36262
41784,41784
9625,9625
19730,19730
34220,34220
47657,47657
30880,30880
38286,38286
38430,38430
13607,13607
44325,44325
35504,35504
4158,4158
42098,42098
38901,38901
33655,33655
3335,3335
34993,34993
49101,49101
27275,27275
10478,10478
42434,42434
37427,37427
20655,20655
50798,50798
48441,48441
40729,40729
38007,38007
35822,35822
45154,45154
36543,36543
43452,43452
42928,42928
41407,41407
49939,49939
36926,36926
33398,33398
32258,32258
43841,43841
17192,17192
42278,42278
21207,21207
35057,35057
50454,50454
50847,50847
32171,32171
45887,45887
33099,33099
3630,3630
41548,41548
30917,30917
45669,45669
37404,37404
8550,8550
41536,41536
48724,48724
39324,39324
32692,32692
14594,14594
44993,44993
38119,38119
42097,42097
44654,44654
50519,50519
21522,21522
35842,35842
50991,50991
49255,49255
36945,36945
34547,34547
35779,35779
46217,46217
44918,44918
10829,10829
44041,44041
41927,41927
32737,32737
41026,41026
48940,48940
45933,45933
45023,45023
48734,48734
40272,40272
50480,50480
12269,12269
41217,41217
32763,32763
31963,31963
47969,47969
41595,41595
35909,35909
11519,11519
46439,46439
37555,37555
44687,44687
23814,23814
13675,13675
47277,47277
26938,26938
47642,47642
22476,22476
40834,40834
30795,30795
21932,21932
45021,45021
39954,39954
22155,22155
39226,39226
33038,33038
50910,50910
29429,29429
44821,44821
36181,36181
15125,15125
38101,38101
31082,31082
37235,37235
39267,39267
41464,41464
46858,46858
34700,34700
28120,28120
50512,50512
36842,36842
46672,46672
5070,5070
41604,41604
1559,1559
33790,33790
3003,3003
31522,31522
38293,38293
38238,38238
42601,42601
50796,50796
49512,49512
38945,38945
37047,37047
3788,3788
32362,32362
45562,45562
42231,42231
13621,13621
11438,11438
44143,44143
45144,45144
5682,5682
30471,30471
48542,48542
45575,45575
43813,43813
42554,42554
25190,25190
37273,37273
50875,50875
42409,42409
32695,32695
32691,32691
50807,50807
31404,31404
43151,43151
10319,10319
33844,33844
50013,50013
8329,8329
42098,42098
39067,39067
40405,40405
42337,42337
32952,32952
47571,47571
12977,12977
33082,33082
45598,45598
35133,35133
33555,33555
48317,48317
24608,24608
24189,24189
36387,36387
33009,33009
25990,25990
48663,48663
39545,39545
46528,46528
39622,39622
39314,39314
48424,48424
36548,36548
33171,33171
46463,46463
48807,48807
44485,44485
3247,3247
40700,40700
50564,50564
1601,1601
47629,47629
41446,41446
51104,51104
6453,6453
37258,37258
37075,37075
36220,36220
32636,32636
34559,34559
33863,33863
48736,48736
30185,30185
10757,10757
47865,47865
34509,34509
25886,25886
37826,37826
39203,39203
30878,30878
35783,35783
13995,13995
50440,50440
47136,47136
35217,35217
37176,37176
40424,40424
19722,19722
47436,47436
38536,38536
36286,36286
8101,8101
43047,43047
43008,43008
46215,46215
38058,38058
23701,23701
44252,44252
40744,40744
34404,34404
33934,33934
32264,32264
47338,47338
28696,28696
46966,46966
41017,41017
42037,42037
46108,46108
3926,3926
45264,45264
48327,48327
35587,35587
44548,44548
48309,48309
40276,40276
6663,6663
36534,36534
41813,41813
32952,32952
45181,45181
39849,39849
48186,48186
33455,33455
16401,16401
44202,44202
43430,43430
35762,35762
43282,43282
36044,36044
35613,35613
38427,38427
33651,33651
46510,46510
10372,10372
23209,23209
44395,44395
46233,46233
17483,17483
50586,50586
48516,48516
47631,47631
44289,44289
39616,39616
47841,47841
34959,34959
41654,41654
38159,38159
46342,46342
39938,39938
39372,39372
38906,38906
33783,33783
20871,20871
8709,8709
35629,35629
51051,51051
32304,32304
40716,40716
36619,36619
48380,48380
13562,13562
47551,47551
8579,8579
31162,31162
44191,44191
41783,41783
44756,44756
50559,50559
46606,46606
35966,35966
39989,39989
26032,26032
33321,33321
42518,42518
33709,33709
40792,40792
39469,39469
40616,40616
40606,40606
37755,37755
22581,22581
49311,49311
50700,50700
44960,44960
38098,38098
26406,26406
35414,35414
44577,44577
34623,34623
51193,51193
43857,43857
44646,44646
42158,42158
51151,51151
40737,40737
47121,47121
46974,46974
27755,27755
51132,51132
37751,37751
47974,47974
49219,49219
50942,50942
6803,6803
47080,47080
32519,32519
35197,35197
38480,38480
4374,4374
49818,49818
4961,4961
34916,34916
37215,37215
33204,33204
38494,38494
45876,45876
5459,5459
36457,36457
45588,45588
36475,36475
31964,31964
50198,50198
35630,35630
25879,25879
49519,49519
37550,37550
43729,43729
30872,30872
17186,17186
33125,33125
33300,33300
48585,48585
36518,36518
2654,2654
38369,38369
49434,49434
19476,19476
20038,20038
10192,10192
40062,40062
42018,42018
33934,33934
38162,38162
36663,36663
46732,46732
46505,46505
7428,7428
25464,25464
33716,33716
36005,36005
35461,35461
49306,49306
42113,42113
14984,14984
35013,35013
41391,41391
48518,48518
38475,38475
37309,37309
3595,3595
37773,37773
49774,49774
45790,45790
34739,34739
36381,36381
33971,33971
30750,30750
18177,18177
16634,16634
47096,47096
45896,45896
43232,43232
31532,31532
34707,34707
2125,2125
46514,46514
36485,36485
42929,42929
45506,45506
42375,42375
33300,33300
44091,44091
43877,43877
1823,1823
35653,35653
42664,42664
42378,42378
32553,32553
27966,27966
44720,44720
45613,45613
40629,40629
33987,33987
48637,48637
41872,41872
38412,38412
9098,9098
43992,43992
35455,35455
40015,40015
35487,35487
19365,19365
42865,42865
36825,36825
48514,48514
34264,34264
37908,37908
48125,48125
25420,25420
1838,1838
2973,2973
32175,32175
42314,42314
32401,32401
43163,43163
43803,43803
36158,36158
31065,31065
46747,46747
42665,42665
38596,38596
42405,42405
45887,45887
49016,49016
21833,21833
8527,8527
2127,2127
1324,1324
45622,45622
39163,39163
45419,45419
33941,33941
44739,44739
46805,46805
31084,31084
41289,41289
28074,28074
46891,46891
48759,48759
38772,38772
48471,48471
24753,24753
47647,47647
33263,33263
39505,39505
37392,37392
31503,31503
43314,43314
33392,33392
41423,41423
40498,40498
41867,41867
34393,34393
49574,49574
43321,43321
19044,19044
50968,50968
35363,35363
36076,36076
2406,2406
49247,49247
32701,32701
49415,49415
4141,4141
31894,31894
45749,45749
47350,47350
48809,48809
47420,47420
38528,38528
41696,41696
43188,43188
35721,35721
44748,44748
38100,38100
43253,43253
49737,49737
49628,49628
20003,20003
40207,40207
31587,31587
37935,37935
48881,48881
19379,19379
43549,43549
38813,38813
50575,50575
39992,39992
41148,41148
17646,17646
20319,20319
34143,34143
42968,42968
46003,46003
32800,32800
7800,7800
48839,48839
3382,3382
46451,46451
44509,44509
31690,31690
35295,35295
33284,33284
36174,36174
48157,48157
32085,32085
20870,20870
31320,31320
9179,9179
46393,46393
46493,46493
26363,26363
51074,51074
41211,41211
47225,47225
8536,8536
46551,46551
33435,33435
15688,15688
49378,49378
39677,39677
47335,47335
45433,45433
48706,48706
21036,21036
38441,38441
36171,36171
30972,30972
47400,47400
34946,34946
48985,48985
46040,46040
33228,33228
47787,47787
40905,40905
35586,35586
40835,40835
50916,50916
45035,45035
37250,37250
31714,31714
45701,45701
16729,16729
35521,35521
27342,27342
49087,49087
37221,37221
36702,36702
21284,21284
40492,40492
48798,48798
43917,43917
36623,36623
42991,42991
37908,37908
49646,49646
31645,31645
50074,50074
37633,37633
8359,8359
41863,41863
32079,32079
36735,36735
46781,46781
44979,44979
47394,47394
48766,48766
51125,51125
48817,48817
46571,46571
41107,41107
44044,44044
29052,29052
19533,19533
43473,43473
35663,35663
9273,9273
30182,30182
38641,38641
622,622
25989,25989
8444,8444
15046,15046
41680,41680
47033,47033
44628,44628
26298,26298
39700,39700
36969,36969
41878,41878
35325,35325
28686,28686
40208,40208
41482,41482
7212,7212
49487,49487
31337,31337
38520,38520
31887,31887
38835,38835
47510,47510
40639,40639
37460,37460
34250,34250
50674,50674
31166,31166
20107,20107
26313,26313
36165,36165
49450,49450
15332,15332
41361,41361
47464,47464
23923,23923
45028,45028
20487,20487
48104,48104
48640,48640
41229,41229
45366,45366
33163,33163
34214,34214
40464,40464
36983,36983
23718,23718
50792,50792
36340,36340
33173,33173
37931,37931
29152,29152
38735,38735
6457,6457
46526,46526
31278,31278
4690,4690
44741,44741
23179,23179
41279,41279
33289,33289
44483,44483
46442,46442
38435,38435
15617,15617
43548,43548
39795,39795
49992,49992
44304,44304
37157,37157
34357,34357
43468,43468
42923,42923
32628,32628
38837,38837
36061,36061
42803,42803
11039,11039
45512,45512
50590,50590
19333,19333
35228,35228
40746,40746
28060,28060
36546,36546
42520,42520
21515,21515
31281,31281
29514,29514
11130,11130
44356,44356
37583,37583
29263,29263
2542,2542
43679,43679
41679,41679
31695,31695
33034,33034
49653,49653
27027,27027
46668,46668
44330,44330
35289,35289
49045,49045
45713,45713
42464,42464
26618,26618
10052,10052
42352,42352
34609,34609
36867,36867
12173,12173
48528,48528
35730,35730
46376,46376
49,49
43368,43368
38863,38863
6513,6513
50651,50651
7850,7850
38126,38126
46320,46320
17259,17259
49142,49142
32650,32650
6901,6901
35524,35524
35257,35257
29983,29983
36754,36754
37282,37282
33487,33487
44291,44291
33093,33093
33994,33994
41740,41740
40356,40356
31899,31899
49338,49338
49135,49135
11461,11461
22107,22107
46404,46404
35293,35293
35862,35862
46795,46795
31257,31257
45212,45212
9246,9246
44533,44533
9888,9888
37612,37612
32967,32967
21846,21846
34664,34664
31128,31128
35583,35583
38359,38359
34160,34160
38212,38212
16086,16086
33454,33454
42560,42560
47590,47590
50441,50441
8157,8157
16344,16344
44224,44224
46800,46800
22469,22469
32666,32666
1534,1534
46809,46809
31130,31130
48332,48332
35094,35094
32895,32895
35126,35126
12821,12821
42568,42568
37676,37676
32841,32841
31620,31620
37054,37054
35353,35353
34948,34948
32259,32259
38925,38925
36325,36325
50439,50439
33083,33083
1402,1402
46093,46093
38317,38317
35719,35719
35393,35393
16896,16896
14353,14353
3540,3540
30769,30769
30802,30802
43634,43634
4655,4655
48763,48763
22996,22996
35803,35803
34818,34818
38059,38059
42094,42094
33582,33582
25206,25206
22687,22687
41306,41306
39894,39894
41033,41033
48676,48676
26307,26307
21777,21777
46192,46192
32230,32230
6821,6821
32045,32045
43647,43647
50256,50256
46073,46073
45224,45224
41741,41741
36320,36320
46613,46613
31576,31576
45019,45019
41633,41633
48328,48328
32139,32139
26397,26397
36462,36462
40954,40954
37019,37019
39379,39379
37619,37619
47434,47434
49196,49196
34638,34638
9318,9318
49847,49847
36243,36243
36454,36454
47019,47019
40681,40681
32857,32857
44990,44990
43571,43571
36371,36371
42456,42456
40674,40674
1302,1302
39342,39342
48615,48615
48616,48616
20676,20676
48033,48033
43044,43044
46840,46840
33294,33294
38347,38347
39060,39060
51076,51076
21131,21131
48820,48820
38864,38864
41648,41648
42731,42731
8582,8582
2022,2022
37063,37063
40510,40510
44117,44117
39511,39511
15450,15450
41132,41132
7405,7405
37788,37788
25866,25866
1025,1025
47930,47930
37234,37234
45760,45760
48398,48398
28508,28508
43449,43449
19554,19554
21674,21674
45834,45834
37197,37197
8888,8888
37394,37394
23368,23368
43602,43602
19387,19387
38968,38968
34416,34416
47715,47715
34637,34637
25664,25664
50298,50298
38447,38447
37102,37102
49204,49204
40787,40787
43358,43358
20825,20825
26501,26501
48263,48263
48187,48187
33973,33973
1104,1104
41257,41257
50615,50615
16424,16424
46481,46481
33315,33315
38717,38717
32659,32659
43731,43731
